T2R,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
196.958,188.744,218.34,295.147,295.379,224.1,250.951,274.013,282.869,218.019,280.224,289.326,232.081,197.894,177.296,170.988,169.931,156.963
202.012,197.355,235.057,321.129,308.675,222.12,247.753,269.947,270.084,212.315,270.577,285.372,234.015,203.76,176.166,174.78,172.535,159.804
213.271,213.915,250.066,351.417,314.527,225.701,256.441,271.46,276.419,217.006,276.88,288.991,237.568,204.299,179.124,182.825,180.92,165.523
228.855,238.044,278.748,426.873,358.521,234.182,255.767,270.628,273.212,210.138,272.117,287.029,240.038,216.801,185.584,183.78,189.085,175.007
231.081,242.665,296.088,464.037,385.553,234.293,257.569,271.056,266.853,211.068,279.733,281.249,235.275,218.199,187.294,182.666,191.969,179.839
240.022,257.477,316.741,466.68,417.125,235.839,248.243,263.41,269.047,209.264,267.184,284.991,240.503,221.557,184.151,186.364,194.357,179.09
244.889,266.539,324.41,498.935,442.164,242.308,248.667,271.061,258.184,205.547,269.408,283.047,249.823,223.023,187.372,187.035,201.028,186.411
251.938,275.468,327.303,518.924,463.238,244.927,248.851,267.362,260.166,205.087,269.776,272.164,245.679,222.812,185.483,189.068,204.781,194.396
242.074,274.694,313.805,512.525,481.315,244.49,249.868,269.096,258.206,203.37,268.135,275.93,235.576,221.267,185.574,183.25,199.391,189.594
242.384,274.06,315.934,490.571,481.222,248.399,247.16,264.271,258.178,205.514,266.908,274.692,231.788,214.569,183.485,178.32,198.473,192.073
246.603,273.397,300.189,479.461,473.952,246.152,243.715,268.293,265.513,207.801,258.926,270.543,233.972,214.83,178.893,172.175,198.725,190.271
247.02,273.748,299.816,471.836,469.579,249.842,247.17,258.989,260.672,210.37,263.942,272.534,233.606,213.106,177.868,172.213,199.059,196.582
245.254,276.524,300,477.424,463.733,253.472,246.111,270.761,262.788,207.842,262.503,270.968,225.533,211.812,178.75,171.537,201.581,195.88
239.655,269.839,285.228,462.242,459.913,252.132,243.017,259.279,261.528,202.852,270.245,272.094,233.164,211.144,180.828,169.521,194.563,197.929
249.288,275.911,293.693,474.622,479.116,256.44,248.712,262.795,254.481,206.778,263.31,273.343,236.184,211.114,178.338,173.121,191.578,200.765
247.254,268.073,291.739,465.804,478.016,254.384,245.271,268.59,253.328,206.46,267.549,271.892,232.404,205.499,176.216,171.033,190.08,202.11
257.793,272.552,295.704,481.376,491.9,269.903,243.899,264.378,255.462,204.286,259.494,275.176,235.129,212.589,178.092,169.152,185.612,203.699
254.397,272.65,297.684,486.555,497.312,276.378,244.795,263.309,256.859,207.344,266.025,279.457,231.091,210.49,178.347,173.549,184.1,203.139
260.749,265.948,306.362,502.751,513.894,272.044,246.597,257.628,252.825,203.141,259.291,268.965,233.018,214.56,178.216,169.673,178.278,205.421
261.916,271.677,308.425,503.044,523.659,291.199,252.448,263.705,255.253,197.051,260.865,276.54,237.482,211.235,177.023,169.731,175.149,200.23
270.074,275.556,306.221,534.505,558.029,298.628,260.076,264.891,260.169,202.164,270.592,280.144,246.672,211.557,176.607,169.273,173.044,203.017
264.751,276.682,313.2,536.065,563.376,317.979,265.344,266.253,257.7,205.624,263.469,279.457,241.495,206.795,176.227,165.364,170.326,200.142
269.879,286.189,323.099,553.251,585.701,331.276,274.073,269.051,255.081,203.675,266.561,280.334,248.652,216.61,178.807,166.694,171.427,191.144
276.739,284.808,338.404,577.594,611.768,335.299,272.812,267.973,260.169,209.518,273.433,278.255,244.611,213.988,181.92,168.556,169.897,184.851
285.143,300.847,351.908,592.767,633.765,343.059,276.406,268.274,252.656,201.26,272.331,273.836,244.245,216.076,181.666,168.278,172.527,180.533
297.488,307.05,357.759,598.488,651.238,348.328,269.323,261.468,262.603,211.489,271.856,288.663,250.338,214.651,183.044,170.164,173.242,182.748
305.357,310.644,370.838,615.24,659.688,352.413,272.177,264.481,253.45,200.778,265.988,284.044,246.202,218.865,182.506,171.902,174.486,174.12
310.044,310.018,373.785,635.779,695.254,365.358,282.323,261.614,256.709,202.762,270.451,279.501,252.795,212.023,179.13,173.811,168.149,172.467
297.823,305.273,360.781,639.124,692.447,372.537,286.396,263.979,259.491,209.354,262.35,284.463,253.083,223.543,181.324,167.836,169.979,179.682
297.527,311.444,374.469,648.843,733.232,410.05,295.892,275.082,258.425,205.884,267.457,284.956,253.189,223.082,182.021,169.963,171.1,174.76
310.663,319.315,386.735,660.811,741.296,391.293,293.288,275.726,250.231,203.029,268.834,281.449,256.311,225.387,186.595,174.166,175.008,174.491
318.456,331.974,391.64,672.691,731.778,397.874,283.615,267.221,255.569,204.987,273.88,287.551,245.424,220.141,188.933,172.935,179.226,172.54
328.089,334.202,398.925,664.283,728.936,376.114,285.472,273.327,249.647,204.797,271.899,289.056,260.083,227.572,187.429,176.325,179.072,172.479
338.985,334.945,403.89,665.175,719.611,379.806,286.424,266.311,252.275,199.013,271.742,289.235,252.816,227.238,184.147,177.764,181.072,168.57
330.204,330.997,389.581,639.622,693.958,364.346,274.736,263.441,248.303,204.434,271.405,276.067,245.439,226.17,185.96,173.25,178.576,170.112
318.301,324.916,381.978,635.168,682.91,365.284,278.576,272.654,251.072,205.045,268.387,284.349,248.114,220.636,182.145,177.086,171.938,166.103
302.091,313.763,373.991,603.829,665.627,361.39,272.694,269.17,259.413,205.084,279.018,297.076,246.265,216.862,183.12,171.645,171.907,162.961
307.505,321.169,384.846,596.883,628.717,348.865,267.372,268.449,256.888,210.801,281.804,285.674,244.874,220.974,182.092,176.493,181.123,169.883
314.833,338.915,394.621,595.935,615.611,350.405,265.75,267.572,254.578,206.852,290.178,289.572,247.199,222.762,188.519,181.764,195.357,180.523
319.677,339.85,407.226,625.977,650.402,346.358,261.372,263.678,258.469,205.762,284.61,285.472,251.742,234.874,192.542,191.147,209.766,192.161
323.027,352.748,423.3,663.016,658.174,352.689,262.372,262.378,257.75,203.884,280.506,297.123,265.765,253.006,204.542,205.152,227.92,202.775
323.569,354.96,434.95,670.311,672.376,358.724,252.566,262.431,251.125,211.807,279.537,305.859,287.306,269.194,222.25,211.346,231.293,206.088
321.426,345.479,404.735,632.878,656.363,344.601,255.392,265.455,256.059,204.35,279.62,315.255,290.437,276.056,219.807,220.675,240.329,202.535
305.623,329.952,399.954,584.477,599.203,320.255,252.559,266.811,254.372,205.65,283.426,308.889,292.758,269.982,220.872,216.631,239.527,200.599
283.044,313.261,361.594,521.076,549.087,316.71,241.573,262.263,251.812,201.797,274.555,309.279,278.192,253.501,221.679,213.71,233.715,193.609
268.466,300.558,355.708,478.661,509.9,302.176,245.701,261.952,247.344,203.074,276.939,306.155,269.078,250.208,219.317,217.605,228.172,185.934
254.845,284.403,343.75,470.035,484.405,286.783,236.306,267.88,253.241,200.543,266.936,304.129,258.715,247.405,215.815,214.474,211.039,174.687
244.207,281.747,332.336,497.15,464.913,276.543,243.729,258.311,246.956,202.688,269.42,306.191,266.338,250.977,224.078,214.381,201.794,167.418
235.308,260.724,325.064,506.698,476.701,283.563,238.444,261.612,254.581,205.209,265.798,297.487,269.763,283.674,234.084,214.185,190.314,164.504
229.31,250.423,301.289,511.657,503.373,272.935,239.392,262.548,250.05,204.82,274.034,306.604,277.096,298.598,243.471,209.348,183.414,161.122
221.83,234.881,283.507,526.724,538.289,283.95,241.764,261.338,241.972,202.267,271.85,313.601,292.672,335.61,251.981,197.561,176.136,162.235
213.217,226.595,267.154,510.797,584.936,309.449,242.76,266.029,253.444,204.942,286.074,328.674,314.247,366.598,248.361,189.112,171.54,159.249
211.825,214.529,249.096,476.396,619.396,345.587,248.951,263.521,253.478,208.794,283.264,352.543,364.104,389.246,232.866,186.096,165.977,153.557
208.278,209.029,236.974,419.744,647.797,368.569,260.889,259.992,253.603,211.151,304.414,386.941,426.699,406.475,218.918,177.449,169.771,154.973
207.631,203.231,226.454,336.793,637.125,436.217,278.903,272.551,252.072,213.643,315.319,460.27,459.697,380.32,196.786,171.97,163.414,153.005
203.67,198.523,219.298,308.85,576.685,462.214,295.038,273.481,258.409,218.199,328.399,494.777,472.768,328.718,193.874,173.484,163.99,156.401
200.938,195.64,213.11,273.988,493.322,474.965,312.361,282.085,268.372,219.887,344.742,552.953,486.341,288.842,185.424,172.096,166.37,155.641
199.638,191.297,212.061,261.866,439.859,481.326,345.316,287.588,262.866,227.868,365.678,632.578,482.515,258.29,179.836,171.804,168.969,156.462
195.761,190.968,211.914,250.659,400.466,444.859,372.628,307.949,272.2,229.82,390.742,666.724,427.624,233.965,178.45,171.53,164.573,152.137
194.564,193.177,202.364,243.677,362.241,409.126,394.885,327.348,264.763,235.418,430.601,682.824,368.836,226.569,177.475,170.502,165.211,154.357
191.325,187.224,210.123,240.207,329.559,372.49,402.111,344.306,276.541,247.042,442.196,689.305,312.523,211.827,178.712,170.818,166,154.538
193.704,188.019,203.217,235.085,317.736,321.683,400.253,372.322,287.688,256.569,490.417,681.63,287.242,210.246,177.37,169.077,165.851,156.648
189.461,189.232,204.682,237.313,303.215,296.557,375.146,398.729,297.169,268.945,519.739,627.733,273.061,203.692,178.158,164.787,165.771,155.711
189.463,184.515,202.776,234.318,297.431,290.229,349.743,424.702,316.269,282.932,537.675,518.812,262.806,206.264,175.973,166.902,161.496,156.54
185.318,185.187,198.048,228.779,286.077,260.572,317.247,455.005,346.594,303.01,569.834,457.956,244.571,204.504,173.756,164.708,166.769,153.853
187.591,184.944,199.673,230.694,277.199,264.056,290.156,486.181,370.009,326.26,617.742,403.68,248.043,197.71,174.267,168.437,166.252,155.567
181.18,181.261,196.279,230.302,277.431,259.654,283.747,508.21,393.791,363.907,663.979,369.009,234.813,197.674,175.218,171.694,166.581,154.469
183.729,183.013,198.002,229.82,272.27,254.792,270.84,523.553,422.566,389.881,693.663,351.475,234.434,199.446,174.305,168.425,164.825,155.589
181.702,177.4,197.579,225.71,277.016,248.331,253.875,494.521,454.444,430.91,674.209,334.405,230.854,198.862,174.16,166.547,163.802,150.985
182.456,180.405,196.57,227.56,266.212,244.22,240.604,439.043,490.069,464.9,609.181,320.021,224.737,196.337,172.723,168.411,162.18,153.601
185.244,174.715,191.546,227.763,267.206,242.733,236.625,404.428,496.788,478.849,541.494,300.243,224.172,197.748,172.592,167.769,165.494,154.868
179.562,174.977,191.11,223.832,262.691,242.639,230.5,374.737,513.431,486.569,487.301,291.073,225.843,195.346,171.368,165.145,161.684,154.377
177.443,178.048,185.184,225.555,269.511,237.235,232.656,337.505,520.162,487.109,439.709,287.37,222.045,195.76,171.17,166.161,165.003,152.993
179.687,176.824,190.09,224.419,265.129,242.355,224.781,320.641,501.513,447.92,396.107,287.543,224.316,197.328,172.122,165.124,165.139,154.675
176.8,173.732,188.673,220.783,266.161,242.103,216.33,306.247,476.247,401.563,369.577,288.519,227.702,201.282,174.992,167.105,164.979,154.875
174.722,174.808,186.969,214.286,252.733,239.273,219.396,286.997,430.047,358.215,339.871,285.979,222.578,195.554,169.655,165.713,163.437,151.939
174.335,174.647,190.846,219.521,262.826,240.889,221.795,288.965,382.188,314.553,319.638,281.446,223.808,195.296,169.282,167.928,164.234,153.086
176.19,175.613,192.713,217.873,258.087,229.83,222.337,280.279,351.1,290.084,313.693,278.455,228.237,197.1,171.076,166.393,167.411,153.616
179.037,175.944,195.079,229.429,257.759,238.598,221.528,280.787,336.125,271.373,302.966,288.666,225.197,198.481,172.397,170.096,170.766,158.061
174.259,175.477,193.077,231.615,263.013,236.801,227.771,270.09,298.444,248.698,299.025,298.765,233.629,200.026,175.319,174.708,180.959,160.374
175.623,175.563,193.285,231.728,260.913,240.54,220.142,276.181,298.766,238.19,292.564,305.519,232.331,190.466,173.145,173.783,180.334,160.281
174.36,176.544,190.757,240.908,267.881,235.636,222.75,269.739,286.837,238.72,298.558,300.141,234.225,200.915,175.038,172.554,175.285,159.323
173.227,174.763,195.009,240.159,264.852,236.311,224.229,273.699,284.163,222.691,297.463,305.111,232.846,198.601,172.96,173.799,174.658,158.785
173.5,172.897,192.25,240.281,265.437,235.933,221.128,267.617,278.391,225.395,294.371,297.34,231.662,199.628,176.779,174.558,175.509,159.132
176.399,176.615,197.432,236.721,261.212,233.085,220.125,267.489,275.05,223.032,293.086,293.147,231.129,197.446,174.735,174.334,172.296,161.034
175.49,178.927,198.588,241.705,266.691,233.375,222.111,264.779,278.341,214.556,285.81,297.842,230.518,196.786,172.998,176.537,176.638,163.941
178.387,178.295,192.89,235.809,259.315,236.982,217.771,264.822,271.094,216.611,282.629,292.478,222.136,197.37,178.46,180.736,178.023,167.924
181.796,182.224,199.923,240.263,259.669,236.845,207.753,262.519,266.353,210.714,277.322,281.17,228.934,193.167,178.477,181.423,184.979,170.178
186.271,187.939,204.164,245.627,260.691,231.862,215.972,259.864,267.169,213.415,284.433,282.015,228.199,199.516,182.38,190.075,194.288,172.826
195.69,191.063,206.559,244.129,257.666,240.545,214.205,253.41,272.656,211.492,271.969,276.1,232.154,207.83,181.053,191.439,200.039,175.064
201.603,194.992,214.958,244.371,257.286,239.543,210.719,261.287,267.984,210.048,272.083,282.968,238.24,206.032,180.731,192.456,211.015,176.768
206.195,200.285,213.851,245.046,258.749,232.194,216.302,257.886,260.544,214.453,270.58,283.408,237.992,215.328,188.389,200.182,223.794,177.318
216.123,203.877,217.55,252.258,266.765,237.798,215.361,263.375,265.569,205.154,273.457,283.457,250.061,219.563,190.206,205.484,228.121,179.851
214.675,207.868,209.811,247.484,257,234.686,210.372,265.199,260.028,206.582,265.058,288.053,249.477,220.566,192.895,201.236,231.589,182.122
219.586,213.794,208.029,244.449,267.305,238.305,217.153,264.037,257.962,207.492,275.712,289.543,252.563,226.255,202.078,207.963,241.684,183.359
218.404,208.858,209.783,244.171,263.682,237.226,214.483,262.912,263.647,208.421,272.212,284.768,257.096,233.692,203.733,204.119,242.679,179.741
221.02,209.71,207.95,244.472,264.283,239.956,217.997,261.072,261.5,211.26,269.123,280.982,256.909,233.32,206.416,210.304,252.036,179.059
222.921,204.81,203.342,240.523,265.453,233.34,217.167,262.806,254.944,208.91,268.074,287.226,260.025,229.616,204.363,211.22,247.183,183.8
222.793,210.056,202.458,245.636,265.322,240.343,217.34,254.407,259.3,206.929,271.199,284.853,253.159,232.018,207.576,212.386,249.311,180.511
219.877,203.885,206.482,240.074,258.289,232.158,217.823,259.88,258.897,203.27,270.948,292.367,257.922,235.032,211.994,214.876,248.956,179.873
216.855,198.76,203.307,239.184,263.106,230.977,218.083,259.606,254.091,205.389,267.58,289.167,260.364,238.889,217.437,217.383,247.342,181.888
212.547,196.008,197.689,239.147,260.498,235.642,217.431,254.896,251.556,206.791,266.113,277.299,253.826,240.572,220.084,220.638,240.334,184.11
200.456,189.331,198.186,235.2,258.019,228.015,211.774,257.58,255.156,207.733,262.472,280.95,249.129,232.402,216.185,210.456,233.064,180.57
194.409,188.566,195.252,234.806,256.363,225.938,209.99,257.824,251.938,206.588,265.273,283.672,242.444,227.276,210.521,214.371,228.267,181.516
190.618,185.703,193.202,228.929,260.556,227.179,210.274,255.684,261.575,202.862,267.043,267.264,236.104,216.513,204.17,206.199,218.882,179.252
184.584,180.119,191.423,233.065,257.971,230.416,214.847,254.992,257.862,205.723,266.291,274.572,233.071,214.484,195.422,196.458,205.792,172.359
178.224,174.652,188.579,236.795,262.035,228.331,211.75,253.484,252.406,204.826,267.871,275.903,230.424,210.862,194.368,195.561,198.203,169.064
176.347,173.727,191.296,253.233,262.707,230.909,216.667,255.543,254.041,208.942,272.991,274.686,231.043,218.457,201.933,197.766,185.237,163.472
173.025,172.418,194.314,287.945,274.714,238.073,208.038,253,251.003,202.495,262.801,279.724,233.891,228.299,211.324,198.579,180.239,161.636
172.039,171.955,193.178,333.272,300.389,231.308,214.24,258.691,256.441,209.839,270.776,286.513,241.25,254.282,222.01,200.371,174.607,157.178
174.054,172.598,191.947,379.747,337.479,245.545,223.219,252.766,255.478,207.222,276.822,293.95,251.578,281.894,233.303,197.397,172.982,159.543
173.781,166.563,188.816,396.449,394.379,263.173,221.021,258.939,253.078,211.704,270.804,298.956,268.394,320.147,241.103,188.97,169.45,156.372
169.882,167.263,186.029,382.311,447.653,279.276,219.444,251.787,258.206,212.138,277.742,324.226,304.727,357.46,237.779,182.117,172.692,156.178
169.586,164.6,183.965,337.111,494.588,319.938,231.979,250.221,262.763,218.383,282.923,353.71,356.894,398.428,225.926,175.586,169.632,158.751
169.515,167.505,178.711,291.645,511.952,360.103,246.149,263.064,259.438,216.357,295.788,376.68,388.886,386.106,206.187,173.579,169.144,155.726
168.406,166.489,182.107,268.334,491.267,416.877,253.264,260.535,264.266,221.588,305.141,424.331,422.351,341.897,194.185,173.068,169.537,154.88
163.374,166.276,177.689,249.829,439.579,475.592,281.924,263.641,273.566,224.177,316.371,486.381,445.381,302.639,183.017,170.82,168.594,155.482
166.934,165.119,177.441,232.495,385.9,481.305,310.715,282.957,262.672,230.605,330.592,567.437,464.23,265.601,183.267,165.741,162.064,155.533
166.406,165.379,176.531,229.553,359.675,476.842,329.51,289.753,271.725,234.045,359.966,621.085,463.045,240.179,178.744,169.234,163.447,152.968
167.894,164.469,179.349,229.069,320.559,444.871,358.122,313.548,282.116,246.817,397.908,666.235,416.75,230.528,176.893,169.643,167.139,155.861
163.623,162.934,176.083,225.677,295.994,387.261,387.257,327.614,286.797,246.723,411.123,674.12,352.482,214.126,176.298,164.794,166.522,154.993
165.01,166.171,179.447,219.922,294.248,358.672,391.26,346.338,286.438,256.418,455.439,702.229,309.104,212.718,175.153,166.914,163.943,153.318
165.966,165.384,177.327,218.09,281.296,316.311,377.795,367.059,300.122,269.736,468.046,683.499,281.048,204.17,174.611,166.682,169.314,156.65
167.236,164.889,172.629,219.869,277.09,298.065,364.337,398.005,310.541,283.068,500.509,624.551,263.71,206.636,172.456,164.586,164.748,155.225
