T2R,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
185.633,219.248,244.844,238.846,267.727,271.967,321.734,403.427,505.698,663.521,415.51,299.29,272.963,283.148,260.208,234.98,221.726,195.217
190.545,223.955,240.814,238.102,267.103,272.112,314.663,411.19,497.871,643.873,403.669,295.381,274.671,283.95,253.843,235.797,217.191,197.594
186.663,220.409,242.665,243.132,264.986,281.112,308.433,387.323,469.895,615.911,390.331,292.553,272.373,287.303,257.238,237.118,219.367,197.415
187.916,222.224,247.304,242.418,267.748,274.71,298.51,371.769,443.762,575.773,377.441,286.603,272.252,280.393,258.122,233.181,220.241,196.835
188.976,221.055,252.644,240.794,273.072,275.589,312.537,378.092,426.5,544.244,385.191,283.897,268.953,287.714,259.393,237.717,221.507,202.321
184.664,220.528,245.093,237.36,263.701,277.513,316.313,382.234,403.262,513.744,383.65,283.817,268.709,281.861,258.136,233.895,217.583,198.659
187.986,220.266,240.911,237.976,266.097,278.703,315.963,378.953,389.044,479.646,386.929,296.737,271.279,284.292,256.761,235.824,217.655,198.053
187.739,219.948,239.374,237.504,265.505,282.198,322.301,379.332,363.198,456.235,383.102,290.84,276.927,278.877,255.301,234.528,217.747,197.459
187.46,219.269,244.401,238.362,262.293,282.104,330.821,390.092,377.762,443.697,387.281,292.741,270.912,285.086,256.7,232.657,216.95,196.648
186.437,218.592,243.222,245.263,269.959,285.943,330.74,389.12,373.581,434.994,379.329,294.08,270.329,284.404,259.662,233.464,218.704,198.017
187.957,218.298,244.07,239.591,270.227,283.164,329.75,389.025,352.415,414.197,377.478,297.755,269.605,281.634,256.555,233.363,221.887,198.063
186.923,221.237,246.904,238.884,273.899,288.81,329.689,374.604,338.169,396.422,374.848,303.527,273.064,287.58,256.649,235.762,216.83,197.02
187.686,219.481,239.166,243.853,284.502,300.405,334.943,381.358,322.843,371.038,379.469,309.251,272.471,282.588,260.557,232.553,218.959,196.726
185.246,221.182,241.293,246.385,290.89,308.014,352.51,396.845,312.577,356.608,381.823,311.788,278.785,281.358,258.997,233.662,218.459,195.325
189.96,216.155,244.703,238.818,293.518,324.061,360.291,393.604,289.282,348.956,381.222,317.745,272.87,282.616,260.863,235.769,219.616,196.094
187.653,219.637,244.404,238.224,295.881,320.906,367.768,404.766,285.835,335.252,367.73,324.944,274.007,284.457,259.747,236.226,216.683,197.62
186.466,223.437,242.105,241.095,299.203,334.425,397.833,394.301,276.133,325.078,357.297,329.743,277.306,284.019,260.708,231.956,220.964,199.079
185.593,222.733,244.834,245.646,305.369,348.779,429.354,397.68,270.282,309.682,359.573,346.586,281.596,285.423,257.829,236.586,220.555,197.357
186.792,216.432,244.902,244.522,321.142,375.035,441.626,391.136,270.802,314.538,355.555,381.198,296.368,285.878,258.847,233.566,219.053,198.723
184.808,221.519,248.364,253.14,335.299,402.372,455.053,371.94,266.004,309.017,342.305,392.2,302.093,287.349,258.833,234.338,223.716,197.531
187.395,221.393,245.806,260.444,358.207,427.276,467.224,349.924,250.597,307.528,322.004,411.44,317.777,289.07,258.46,235.138,216.071,196.912
185.08,223.543,245.792,264.471,364.61,456.663,457.498,342.335,261.815,308.803,315.441,417.658,334.427,287.528,259.163,236.618,223.128,199.119
184.295,219.286,246.461,268.315,385.719,499.558,457.902,321.728,257.653,297.828,304.555,421.658,350.149,297.171,257.53,237.743,217.239,197.256
186.729,220.141,249.9,275.834,417.853,566.264,443.657,308.791,260.843,290.903,296.157,412.407,389.926,305.631,260.93,237.814,219.667,198.433
186.766,222.776,251.523,281.055,443.906,587.055,405.093,295.962,248.415,294.989,290.888,397.745,417.11,310.009,260.255,237.754,220.903,200.426
186.641,222.934,252.975,288.91,457.142,613.427,370.12,289.117,244.512,288.873,281.594,370.054,426.726,317.289,255.495,237.021,218.687,196.141
186.259,219.277,253.478,303.178,486.763,634.432,349.835,283.028,243.008,290.093,273.417,344.747,432.731,330.359,263.403,236.172,224.503,197
186.406,220.574,264.354,315.7,526.142,608.755,320.134,273.706,240.843,285.905,273.215,333.611,429.277,355.45,262.228,236.944,217.613,198.389
190.037,221.708,272.601,348.099,582.239,567.063,299.892,268.506,241.641,280.085,269.646,320.91,409.561,396.733,275.582,242.562,223.409,197.804
186.505,219.866,272.669,363.672,629.962,528.329,277.482,266.304,243.004,282.388,266.514,320.86,380.557,440.171,286.03,239.516,221.792,195.512
188.671,221.258,283.028,386.257,700.164,494.695,274.146,257.715,244.407,279.775,256.341,302.685,352.701,488.35,299.647,240.812,220.759,198.509
187.216,223.129,287.758,401.187,721.122,464.472,267.9,256.636,235.077,280.123,255.87,294.06,331.247,523.936,315.266,240.556,220.442,198.499
187.866,225.531,298.072,427.386,753.074,434.636,262.675,252.089,241.121,278.733,246.74,287.56,317.348,555.792,332.117,241.823,223.557,200.021
188.308,226.535,307.859,460.128,739.246,401.538,257.016,249.066,241.319,282.449,250.514,284.317,297.436,542.757,362.486,243.27,220.971,197.352
188.328,222.032,323.412,525.906,699.752,366.757,254.059,249.778,232.569,277.237,236.459,279.268,287.99,512.22,421.036,250.193,225.142,198.754
185.187,222.857,331.664,616.627,648.394,348.683,245.941,241.956,230.052,274.148,244.079,273.893,283.85,479.129,517.557,270.077,222.62,200.281
189.47,223.391,361.191,702.428,597.987,328.409,246.933,240.62,237.036,277.896,235.411,271.257,275.351,447.131,592.864,286.902,223.308,194.481
188.076,225.568,379.872,721.541,528.674,316.135,250.309,244.623,238.101,279.992,236.876,269.204,273.975,413.411,646.656,306.188,225.83,200.083
186.488,225.752,405.565,691.286,459.079,313.867,247.035,241.383,230.339,272.339,237.167,270.218,270.873,375.565,621.63,331.694,228.911,200.074
188.107,230.29,449.152,600.75,403.617,302.284,246.809,239.133,229.242,268.367,234.931,270.167,267.579,344.997,581.818,371.891,243.662,198.194
187.069,231.849,493.923,524.756,359.281,286.429,241.134,234.44,231.306,275.032,229.73,270.572,269.529,325.129,522.32,410.497,254.196,199.565
188.18,239.472,482.802,448.678,335.507,286.26,239.226,235.978,231.984,267.422,232.656,268.946,270.454,311.55,457.231,415.612,270.839,199.937
188.961,269.692,446.187,382.381,321.216,282.724,243.35,233.845,230.714,272.322,235.142,268.249,266.593,311.454,395.102,380.906,312.85,209.432
191.677,305.518,386.837,342.099,317.158,284.967,237.106,232.69,229.052,276.574,233.805,259.319,266.98,296.585,350.177,338.25,359.189,225.625
195.302,310.325,344.114,315.549,311.327,286.286,235.567,238.117,233.48,270.667,231.807,260.65,266.218,300.049,321.498,307.432,366.743,236.968
194.59,295.652,319.039,307.86,310.475,278.419,238.866,237.123,231.649,270.867,226.545,258.214,271.042,292.674,305.177,284.581,330.855,242.173
195.33,279.471,296.717,301.78,307.02,281.258,237.136,240.104,237.089,268.72,229.254,261.755,266.883,293.766,293.479,267.142,304.037,246.964
197.761,263.354,284.661,298.151,307.743,276.366,239.986,236.456,233.843,266.604,232.006,261.638,267.302,291.822,288.794,257.039,276.432,243.23
193.088,246.113,280.862,295.657,304.487,279.325,236.683,240.215,230.726,272.498,235.52,261.296,267.902,291.822,279.024,254.931,258.705,228.335
190.293,237.908,271.283,289.997,301.005,274.656,238.254,238.722,239.81,289.167,239.679,263.907,265.603,287.616,269.638,248.783,243.336,216.004
191.084,234.01,274.045,279.447,295.791,280.016,245.829,251.364,273.665,344.085,252.281,263.675,266.015,291.525,272.849,248.523,239.586,210.514
189.158,227.96,273.252,284.016,296.746,285.847,246.669,267.076,304.839,383.263,269.762,267.889,267.578,286.585,268.787,241.312,229.507,201.86
188.849,228.532,267.422,280.558,294.511,278.746,252,276.165,346.266,436.39,283.661,265.936,273.52,286.3,270.945,242.904,229.784,199.623
189.561,228.056,264.042,263.369,275.844,273.157,252.937,290.991,374.629,484.629,289.886,270.195,269.691,286.291,262.474,238.239,223.792,202.947
187.649,229.72,263.515,260.024,282.867,280.693,265.494,306.348,403.113,523.29,300.555,274.823,271.36,292.95,263.283,239.43,227.811,202.621
187.753,223.058,267.494,258.988,279.642,274.108,265.128,315.934,437.609,571.665,310.106,282.597,269.515,282.559,262.664,238.578,221.98,200.207
189.516,228.313,259.986,259.163,278.023,286.814,280.703,328.377,476.351,607.847,315.697,283.545,266.198,284.806,265.215,240.836,224.833,200.536
191.239,225.939,258.546,265.717,279.581,288.043,276.185,338.516,498.617,643.975,325.116,288.477,267.556,286.042,259.174,242.852,220.862,198.995
188.951,228.226,256.232,259.66,284.741,291.505,300.843,352.437,557.702,706.737,353.661,298.043,269.022,285.494,264.533,240.396,225.33,198.285
189.307,227.829,263.536,265.563,287.514,297.536,315.35,364.978,579.065,737.1,364.134,299.054,271.828,284.165,264.028,238.811,222.409,200.944
190.916,225.235,255.887,258.511,283.198,298.108,318.152,380.158,596.25,739.237,364.087,311.282,275.164,285.184,262.492,236.758,224.279,197.995
189.504,225.857,253.104,257.87,287.795,298.665,330.226,385.123,587.79,744.286,367.295,312.475,272.069,280.082,263.182,242.412,222.939,201.068
186.745,225.674,263.183,263.274,284.347,303.374,317.587,375.772,567.319,682.831,359.344,303.101,268.14,287.565,260.497,238.407,221.618,202.283
187.588,225.821,272.553,263.378,287.135,298.783,305.289,340.968,501.492,602.39,333.673,291.677,265.975,283.657,260.957,238.294,222.037,198.759
189.33,224.749,282.776,274.99,288.468,296.579,295.793,321.968,453.98,548.252,311.953,286.518,267.046,279.81,258.091,236.618,221.911,199.436
192.448,241.674,290.8,284.757,292.079,300.004,289.258,309.218,412.403,505.858,300.254,280.395,258.037,282.626,259.524,241.045,224.092,201.946
198.064,245.055,298.44,288.51,292.167,296.63,275.571,301.019,390.988,476.669,282.185,280.498,259.97,283.279,262.185,237.666,224.572,199.737
207.801,250.442,304.022,289.698,294.032,287.327,265.407,284.456,367.177,447.22,272.837,270.597,263.936,275.776,259.575,237.835,225.416,200.374
209.813,254.037,306.027,292.211,290.815,293.481,261.331,278.915,343.669,422.456,264.744,264.473,260.926,280.856,262.684,240.604,221.283,198.817
208.701,250.396,306.526,293.49,289.917,285.286,262.886,278.551,339.266,408.407,267.045,268.65,263.461,277.568,257.27,236.779,223.811,201.827
200.176,249.687,297.425,285.912,286.362,284.239,254.986,268.633,318.206,400.739,259.281,266.626,261.135,279.162,261.488,242.316,224.891,200.656
201.672,249.343,295.748,290.295,288.405,276.761,250.27,259.658,310.907,379.953,257.795,264.912,265.412,281.371,259.861,239.221,223.192,201.2
219.771,265.985,322.852,309.958,296.656,280.065,256.185,263.449,309.129,376.778,261.927,266.714,265.858,286.853,264.925,243.436,226.457,204.543
250.451,291.471,363.586,350.237,320.536,279.012,246.654,260.443,304.177,359.059,253.213,264.963,268.986,281.209,262.913,246.945,229.054,211.619
268.095,309.627,384.765,374.445,322.351,278.127,246.315,257.244,290.129,355.305,252.667,265.743,266.318,281.521,267.6,245.895,231.809,216.349
281.4,332.885,414.048,388.794,336.433,278.701,247.543,254.092,279.661,342.157,253.486,263.23,271.164,284.01,271.623,251.396,234.947,220.235
302.394,357.779,432.366,399.962,347.561,286.628,239.793,249.051,269.165,337.044,242.596,260.002,269.769,281.979,269.11,248.492,236.03,224.119
300.23,357.811,432.079,393.172,350.851,289.935,240.285,248.953,269.677,322.216,244.752,260.274,262.157,282.028,263.114,249.312,237.855,232.328
304.653,368.735,430.553,387.619,353.736,282.08,242.902,253.123,261.157,325.203,240.024,259.245,270.022,288.697,268.377,247.868,241.508,244.721
296.293,357.751,419.121,380.541,346.423,283.1,239.738,244.358,255.738,311.288,233.559,263.595,268.137,281.258,258.721,240.181,240.136,241.804
304.348,366.639,420.353,378.243,346.514,282.714,241.907,244.364,246.944,304.85,240.313,258.938,268.968,282.579,261.562,246.049,242.983,259.535
308.088,373.237,407.309,373.132,353.457,287.02,245.719,242.56,249.375,306.449,238.079,261.712,272.669,282.634,260.047,241.443,244.059,264.279
310.484,381.263,418.99,379.501,358.282,298.043,244.47,242.111,249.923,299.625,234.827,258.94,273.525,285.602,260.328,238.31,243.326,272.96
316.623,390.98,415.457,383.527,359.815,297.881,243.061,240.617,248.105,291.258,234.423,263.981,271.377,283.852,260.064,237.809,243.534,279.035
326.742,414,428.309,392.128,372.275,305.141,249.64,241.13,242.77,294.712,233.472,257.909,273.894,286.329,258.761,238,243.332,294.54
323.17,420.62,430.122,405.853,395.401,318.311,249.73,241.87,243.036,293.57,232.459,265.537,271.745,285.855,256.907,241.622,239.812,293.636
334.334,427.343,448.115,425.118,417.156,336.785,253.931,234.69,242.492,292.82,235.299,268.257,275.209,286.967,261.103,238.802,237.255,291.522
332.683,434.89,471.572,442.503,450.122,348.082,259.77,240.361,238.891,295.593,236.994,263.942,275.632,282.7,253.241,238.364,232.599,290.558
334.17,437.552,479.513,451.525,462.552,362.016,266.266,236.177,247.589,295.155,233.358,259.409,273.336,282.902,257.684,237.223,229.259,279.01
341.267,453.656,518.782,498.178,481.363,363.769,276.258,247.174,246.895,293.468,242.547,265.175,275.836,289.455,262.126,238.443,229.886,270.477
333.959,476.124,552.356,520.419,522.378,390.346,279.75,247.459,247.157,297.201,240.187,261.685,276.438,292.368,261.122,239.31,224.921,248.21
337.231,488.375,580.865,563.289,551.57,399.528,287.833,238.127,244.161,297.627,242.789,267.716,278.318,287.675,258.339,235.467,223.687,237.835
326.119,488.129,564.435,542.568,540.241,402.636,286.041,246.677,242.238,301.799,237.348,268.397,277.667,286.383,265.707,235.85,222.179,227.246
321.078,502.864,583.456,566.39,555.599,406.65,291.435,249.294,238.694,297.585,240.376,264.519,274.625,289.359,259.591,231.606,223.814,222.93
312.341,505.208,581.685,569.667,571.773,411.399,292.854,251.544,242.984,304.703,242.455,267.549,275.215,285.938,261.241,237.152,223.349,218.432
308.112,508.601,577.612,562.062,570.353,408.634,294.344,254.899,244.81,297.996,245.661,262.128,272.314,286.114,262.523,239.959,221.625,215.43
286.528,474.026,525.183,497.581,519.948,394.153,285.195,248.063,241.427,307.532,244.661,263.303,271.125,289.757,258.561,236.076,222.154,209.769
255.14,436.46,477.356,450.688,493.162,393.393,292.045,254.443,244.806,314.78,248.681,262.477,273.274,288.632,256.032,231.424,222.666,206.249
239.594,423.801,440.847,430.386,474.93,391.204,291.317,256.373,255.246,320.699,255.091,271.381,274.755,282.091,262.393,234.944,220.947,208.502
231.018,418.972,434.699,424.151,465.676,396.076,295.031,258.703,250.452,324.61,258.028,268.588,268.642,288.455,262.721,236.882,223.366,209.037
222.13,415.301,448.18,422.251,447.469,393.127,303.811,256.987,251.681,335.468,258.811,271.163,274.4,286.414,261.876,237.4,221.75,203.609
219.706,417.156,459.902,427.095,451.687,390.029,293.531,264.709,242.625,325.898,258.785,272.893,267.61,287.31,261.225,237.882,222.324,203.942
211.33,397.214,440.75,416.054,420.615,370.35,279.63,252.658,244.879,315.655,257.52,270.963,270.772,286.157,262.034,240.352,221.318,211.235
207.258,385.777,415.084,387.068,399.991,354.544,276.311,254.538,240.621,308.04,250.972,264.862,267.812,287.295,261.47,236.951,222.17,213.659
208.036,381.481,403.456,386.269,391.11,343.237,269.305,249.728,235.77,310.979,245.843,268.257,266.764,285.825,259.728,236.614,221.254,215.433
202.788,387.694,404.681,396.827,389.919,342.413,272.126,253.307,244.214,302.581,252.396,268.613,270.785,285.166,260.295,235.84,216.745,214.59
204.7,396.302,430.952,417.213,412.995,354.777,289.76,255.503,243.992,316.966,255.646,264.16,274.887,285.11,265.651,238.484,221.138,210.446
206.69,407.373,446.588,413.281,398.138,349.061,282.594,259.718,243.173,313.396,259.994,265.393,269.314,288.353,266.728,242.87,224.029,207.347
218.1,408.243,451.453,413.159,383.89,344.043,282.238,256.519,245.657,318.678,256.998,263.903,266.137,284.81,264.853,240.807,221.018,203.991
262.12,433.309,458.779,435.423,413.047,352.264,278.681,256.965,237.685,314.542,258.356,267.924,268.394,284.497,263.444,238.564,224.012,210.27
274.329,440.616,479.177,469.262,452.101,362.703,290.911,264.443,243.02,311.839,259.104,266.675,268.655,284.966,264.48,243.004,218.78,212.579
269.827,460.267,518.076,497.257,485.04,380.323,304.37,261.934,249.508,319.631,262.583,268.504,276.155,297.444,267.691,246.831,224.203,214.302
279.195,479.499,549.3,520.024,516.894,396.384,312.295,263.44,252.06,318.263,263.661,270.856,277.541,296.629,269.264,250.735,225.305,212.235
289.72,507.33,585.924,531.551,522.984,410.352,320.337,263.244,242.165,323.682,268.709,272.255,277.34,300.54,270.932,256.605,229.788,218.362
286.865,509.844,568.449,518.643,517.915,405.022,308.25,264.478,245.02,323.854,269.88,273.658,282.834,294.18,270.58,250.222,229.153,215.747
276.208,519.556,570.567,498.043,516.279,402.573,299.894,261.886,239.585,315.657,266.681,272.858,282.846,300.582,275.869,258.605,230.464,215.614
272.467,515.248,554.684,472.889,497.156,401.98,295.844,255.323,246.702,319.006,264.656,269.868,281.084,295.863,268.746,253.104,231.159,212.942
274.359,503.34,532.806,452.903,479.712,396.016,288.01,261.354,244.065,328.816,266.1,271.381,284.894,298.602,273.972,262.726,236.459,215.874
259.914,473.482,481.238,419.409,447.82,380.579,278.787,250.199,244.081,311.669,264.146,275.346,281.461,293.064,270.01,254.715,232.737,219.3
247.558,435.063,439.633,364.43,401.227,354.378,264.754,252.538,240.206,302.441,256.939,266.986,275.073,287.503,267.159,247.805,231.353,229.037
236.434,393.995,398.546,338.922,371.362,323.566,256.591,247.801,240.694,302.578,256.02,266.142,280.267,291.414,267.425,245.693,232.432,243.57
231.117,372.532,368.075,315.894,347.234,313.724,246.179,242.911,239.302,294.987,246.183,265.99,274.833,283.534,262.843,246.887,232.239,253.409
232.692,347.192,328.878,287.146,325.031,293.098,244.545,242.158,239.867,290.928,244.898,268.595,273.645,285.368,261.938,243.868,240.88,268.548
229.782,332.336,313.115,277.466,308.203,288.041,243.677,241.386,232.351,289.589,248.854,266.06,276.615,286.813,263.938,238.93,243.926,275.186
223.792,305.4,296.087,260.456,293.921,274.892,241.25,240.911,238.161,282.617,245.502,262.463,272.358,287.668,261.298,243.078,245.021,279.499
219.092,289.031,280.92,259.822,277.534,272.174,235.372,236.513,225.335,285.076,243.108,266.92,270.475,290.359,261.975,243.193,250.568,291.781
209.133,280.565,273.277,252.984,275.549,264.229,236.016,235.744,227.722,281.862,245.451,275.146,277.895,293.564,266.055,242.721,255.505,296.063
201.607,273.509,267.845,249.04,273.662,264.867,233.081,238.854,234.077,283.271,242.923,268.644,277.949,299.527,271.309,243.836,261.458,306.331
200.875,262.916,264.215,247.267,267.874,254.916,231.047,237.759,234.512,286.203,245.596,272.924,275.211,303.987,279.82,242.399,265.688,319.933
194.947,258.88,259.759,243.839,271.496,253.771,234.13,234.595,233.544,290.896,245.063,279.313,276.882,312.114,279.964,243.153,275.357,331.084
191.058,255.76,256.758,246.917,266.09,262.959,228.624,237.835,232.617,281.341,244.03,280.263,286.49,327.866,289.746,248.894,281.555,348.84
193.02,253.957,255.968,240.603,263.597,263.049,229.48,235.31,234.996,287.672,244.104,286.302,294.4,329.727,286.462,245.566,284.946,332.452
195.247,251.182,254.731,247.36,272.203,256.853,223.909,241.402,234.815,287.773,246.264,285.986,297.887,337.78,292.817,251.628,284.364,328.669
190.751,246.32,250.812,241.39,262.059,258.548,227.874,241.627,237.532,288.612,247.909,291.644,290.378,323.736,286.316,245.976,279.945,318.932
188.146,241.864,251.48,240.995,256.475,247.732,229.026,242.003,241.157,293.657,251.012,288.424,287.476,321.55,284.072,246.4,276.797,340.169
189.586,242.922,250.955,239.073,262.824,252.346,229.252,239.87,232.548,284.386,253.104,281.883,287.314,322.205,287.744,248.951,299.154,369.537
191.957,240.981,247.609,238.979,256.73,253.149,227.274,244.193,238.371,289.593,249.805,286.251,290.38,322.412,285.488,251.612,304.134,382.794
189.281,237.198,250.2,238.676,255.072,254.188,226.533,235.506,237.798,285.019,248.693,285.004,289.52,325.144,285.508,246.527,313.096,390.285
193.199,236.212,246.655,239.109,256.703,252.744,227.081,242.361,238.246,289.824,249.165,280.354,284.706,315.896,281.882,246.858,310.828,403.228
191.086,240.849,243.496,236.946,262.025,254.468,227.809,241.494,237.435,285.447,248.748,285.827,279.623,303.156,271.856,240.79,295.187,394.263
200.843,234.735,242.712,236.052,257.034,252.174,231.783,240.611,230.024,282.691,246.819,280.852,276.664,296.767,265.639,240.145,273.226,384.575
208.106,235.509,247.776,242.485,254.624,259.867,226.234,242.402,235.879,294.547,245.844,273.617,275.034,291.392,261.42,240.967,256.084,356.146
202.423,230.944,243.556,234.825,253.845,261.673,236.819,245.617,242.06,296.337,249.331,274.449,272.704,289.055,265.134,234.281,249.342,309.052
195.017,237.107,244.323,238.48,257.79,262.845,242.657,253.285,247.843,302.9,247.346,275.519,270.242,287.598,258.128,234.56,235.07,278.58
192.489,230.084,242.409,236.13,260.396,261.646,243.589,255.896,249.762,326.093,258.136,273.782,268.137,286.556,263.207,236.104,230.559,262.964
191.231,231.121,244.73,235.946,253.995,265.327,246.528,266.554,272.048,364.555,263.719,272.286,264.715,283.527,258.875,236.891,227.686,249.881
187.987,226.509,246.508,239.414,259.441,264.859,252.791,289.639,308.573,399.913,275.957,277.481,268.164,284.485,258.207,236.31,223.133,240.093
185.999,224.703,239.336,236.395,254.955,274.133,251.963,289.972,321.407,437.409,275.498,280.545,266.811,281.604,260.713,231.184,224.753,227.604
185.902,228.036,243.823,242.135,262.396,276.945,262.728,305.899,345.5,472.89,291.132,279.099,266.9,287.251,262.501,236.383,226.099,225.779
185.639,222.826,238.578,236.704,258.809,277.497,275.518,312.484,366.94,509.767,294.99,280.167,269.404,283.803,259.103,235.015,223.195,218.306
187.096,225.019,242.817,238.388,260.8,279.454,287.089,331.051,389.891,571.879,308.65,285.224,265.905,284.147,260.546,235.658,222.189,213.02
186.122,226.454,242.169,236.314,261.734,286.62,285.244,345.342,403.5,592.943,314.78,292.263,268.017,286.101,255.543,233.48,221.766,210.607
186.551,225.394,244.537,243.031,267.567,291.364,293.012,358.911,426.56,612.602,328.047,298.595,271.333,287.135,259.875,235.126,223.814,206.986
184.03,225.491,244.34,240.525,264.782,284.485,304.179,360.674,426.266,619.642,328.222,300.062,270,281.356,257.19,234.632,223.162,206.273
185.705,225.205,242.619,238.494,266.727,294.442,305.976,360.468,422.5,569.331,322.533,294.685,270.914,286.812,257.832,236.221,221.817,207.823
183.423,220.668,244.368,243.255,268.396,293.07,298.177,340.307,383.149,532.856,299.852,285.706,269.98,281.72,257.607,229.093,218.25,201.802
183.486,223.574,246.492,243.64,268.784,291.415,297.783,327.646,369.601,484.1,284.504,281.44,268.669,285.182,256.006,234.19,224.853,204.331
185.382,221.104,242.277,232.737,261.743,284.098,284.701,316.411,358.323,467.617,279.248,274.519,263.331,282.674,257.856,234.448,217.418,201.637
186.93,221.896,239.444,236.069,258.932,283.83,286.47,314.934,357.008,443.782,277.512,279.428,263.581,281.739,259.411,232.432,222.763,200.027
186.546,219.806,239.983,237.714,257.428,286.722,296.823,314.117,356.133,455.028,282.959,283.621,266.101,284.042,256.82,232.766,216.517,200.188
185.852,222.54,249.159,237.386,269.906,294.691,306.238,319.386,357.254,438.337,281.13,285.537,266.507,285.162,259.525,234.387,221.388,203.367
185.549,222.02,242.47,239.908,267.831,290.945,300.699,313.152,343.081,429.036,273.187,281.681,261.365,282.907,257.457,235.975,220.454,199.062
186.367,220.386,242.024,238.875,263.259,291.282,300.01,311.06,330.343,411.203,266.185,279.197,267.226,281.579,257.351,235.395,219.318,205.104
187.735,221.988,242.06,241.017,269.185,285.898,294.189,293.139,328.371,390.915,265.567,276.502,259.775,281.573,259.389,238.908,220.676,205.532
191.413,220.669,242.948,239.702,269.736,290.104,284.425,282.829,313.706,368.587,253.691,276.385,261.285,284.371,255.233,231.116,219.678,204.516
195.505,219.629,247.264,242.184,265.817,285.231,285.758,282.835,309.786,361.814,249.319,275.08,259.703,280.159,259.629,232.138,219.012,203.799
194.588,223.256,242.643,248.634,273.885,296.628,285.494,283.209,292.702,351.919,243.833,270.477,261.818,279.291,255.109,235.668,216.791,203.246
198.017,229.977,248.252,248.47,285.034,302.194,292.104,286.877,289.504,350.186,246.093,259.65,266.938,286.487,258.444,234.104,217.537,204.117
224.227,242.419,265.543,267.761,309.586,312.472,293.569,275.829,287.089,341.511,247.982,262.49,259.757,288.297,259.637,235.165,217.524,214.443
256.364,270.536,292.902,298.18,324.5,322.284,296.376,275.301,289.589,341.735,243.173,260.366,263.753,285.556,261.764,239.319,223.751,222.326
275.698,286.925,303.132,313.253,336.016,325.865,294.398,274.864,274.911,327.911,238.39,264.951,266.243,286.153,260.389,236.985,221.97,225.748
293.519,306.047,342.679,347.764,364.122,331.965,286.697,273.006,268.403,326.46,236.301,268.161,264.622,284.429,263.955,238.711,228.445,236.304
307.702,320.909,356.866,370.359,392.971,342.317,290.285,267.835,258.996,320.814,234.161,261.488,265.652,290.871,258.94,235.031,230.947,243.46
320.496,335.949,369.571,397.653,429.919,366.27,295.657,269.335,257.496,314.511,235.535,268.029,267.703,289.228,266.968,237.338,230.843,255.125
328.649,350.459,391.959,430.189,461.234,379.141,303.872,270.301,254.726,314.297,235.976,269.887,272.176,289.702,263.215,242.132,230.189,260.3
332.518,370.157,405.352,438.615,495.214,402.975,317.697,275.598,253.968,309.436,237.039,267.004,276.372,287.923,259.895,237.145,224.528,261.43
328.255,380.091,427.042,469.083,534.782,435.789,333.035,275.487,250.46,316.163,237.52,273.035,271.312,287.653,262.168,235.024,222.512,245.428
326.622,395.885,450.757,493.908,546.759,446.865,352.563,279.994,259.214,317.517,240.093,272.675,274.682,294.107,261.197,234.714,220.412,240.731
310.452,405.37,470.89,513.487,564.529,454.033,348.278,274.826,255.319,322.064,241.951,270.333,275.194,291.859,264.451,235.922,220.738,226.825
283.535,394.386,441.352,478.733,541.556,452.738,348.252,271.655,258.323,319.871,243.337,268.745,272.752,290.993,260.722,235.89,219.825,217.142
258.549,367.309,408.677,416.021,500.031,434.599,345.047,276.547,245.831,321.447,241.545,266.864,271.419,290.795,260.333,239.993,222.842,209.343
239.714,332.873,362.145,384.113,465.991,425.726,345.876,268.392,254.532,321.729,248.165,272.751,270.215,285.985,260.03,237.73,219.904,201.701
223.457,325.123,349.935,368.79,455.82,427.006,349.589,284.845,252.968,328.318,249.941,274.698,272.564,287.699,260.599,240.52,220.351,200.222
217.634,317.985,340.481,364.087,436.543,421.781,348.783,283.532,261.331,342.303,250.945,273.243,272.25,287.62,260.799,235.596,219.093,200.425
216.024,317.436,342.73,353.371,433.149,422.689,348.197,282.282,254.935,337.557,253.618,271.492,274.111,287.534,263.497,231.866,218.984,200.132
207.247,329.497,354.556,373.659,444.993,428.497,355.99,282.278,246.911,331.386,253.831,270.08,272.086,289.131,261.474,235.142,219.388,203.109
201.104,330.785,352.191,361.433,424.748,413.996,332.628,280.241,256.798,317.93,250.065,269.903,271.174,291.166,259.331,235.992,220.118,203.023
202.7,319.003,334.429,340.738,396.817,401.763,324.406,270.646,244.988,317.061,247.415,270.222,267.012,284.521,261.31,237.801,215.751,200.426
198.707,320.595,319.331,330.237,393.112,397.145,328.433,267.142,249.802,312.964,242.539,268.342,271.118,287.098,263.334,234.652,217.776,197.084
199.773,325.879,320.921,336.588,412.995,397.037,334.063,280.712,249.351,315.417,251.254,271.049,275.834,287.625,263.533,234.18,220.35,199.625
208.148,350.265,353.331,363.563,421.164,415.231,342.579,278.038,242.294,324.032,248.159,268.691,270.218,288.273,265.486,239.847,223.132,204.117
225.351,384.696,380.647,382.355,429.941,425.591,357.531,275.617,247.96,321.28,253.211,277.424,278.492,294.76,268.028,247.315,226.091,214.57
232.972,394.038,391.513,405.283,458.741,432.71,357.248,280.256,250.484,323.235,254.461,281.22,282.404,297.243,271.611,242.223,228.949,213.781
235.769,407.174,409.307,410.562,472.585,448.46,355.545,282.171,247.266,316.356,253.171,284.477,279.897,299.177,270.868,250.206,234.022,214.136
